Filename	Artist	Album	Year	Trackno	Title
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\104-dave_matthews_band-the_dreaming_tree.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	4	the dreaming tree
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\105-dave_matthews_band-the_idea_of_you.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	5	the idea of you
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\106-dave_matthews_band-corn_bread.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	6	corn bread
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\107-dave_matthews_band-you_might_die_trying.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	7	you might die trying
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\108-dave_matthews_band-the_space_between.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	8	the space between
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\109-dave_matthews_band-sledgehammer.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	9	sledgehammer
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\201-dave_matthews_band-eh_hee.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	10	eh hee
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\202-dave_matthews_band-louisiana_bayou.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	11	louisiana bayou
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\203-dave_matthews_band-out_of_my_hands.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	12	out of my hands
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\204-dave_matthews_band-everyday.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	13	everyday
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\205-dave_matthews_band-ants_marching.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	14	ants marching
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\206-dave_matthews_band-so_much_to_say__anyone_seen_the_bridge.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	15	so much to say__anyone seen th
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\207-dave_matthews_band-too_much.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	16	too much
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\208-dave_matthews_band-sister.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	17	sister
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\209-dave_matthews_band-pantala_naga_pampa__rapunzel.mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	18	pantala naga pampa__rapunzel
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)\210-dave_matthews_band-thank_you_(falletin_me_be_mice_elf_agin).mp3	Dave Matthews Band	Live Trax Vol. 14 (Nissan Pavillion, Bristow, Virginia, 6-28-08)	2009	19	thank you (falletin me be mice
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\101-dave_matthews_band-dancing_nancies.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	1	Dancing Nancies
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\102-dave_matthews_band-seek_up.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	2	Seek Up
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\103-dave_matthews_band-proudest_monkey.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	3	Proudest Monkey
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\104-dave_matthews_band-satellite.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	4	Satellite
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\105-dave_matthews_band-so_damn_lucky.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	5	So Damn Lucky
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\106-dave_matthews_band-bartender.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	6	Bartender
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\107-dave_matthews_band-corn_bread.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	7	Corn Bread
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\201-dave_matthews_band-spoon.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	8	Spoon
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\202-dave_matthews_band-eh_hee.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	9	Eh Hee
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\203-dave_matthews_band-water_into_wine.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	10	Water into Wine
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\204-dave_matthews_band-burning_down_the_house_(talking_heads_cover).mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	11	Burning Down the House (Talkin
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\205-dave_matthews_band-louisiana_bayou.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	12	Louisiana Bayou
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\206-dave_matthews_band-anyone_seen_the_bridge_too_much_intro.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	13	Anyone Seen the Bridge? Too Mu
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\207-dave_matthews_band-halloween_water_into_wine_(reprise).mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	14	Halloween Water into Wine (rep
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\208-dave_matthews_band-out_of_my_hands.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	15	Out of My Hands
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\209-dave_matthews_band-crush.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	16	Crush
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\301-dave_matthews_band-money_(pink_floyd_cover).mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	17	Money (Pink Floyd cover)
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\302-dave_matthews_band-you_might_die_trying.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	18	You Might Die Trying
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\303-dave_matthews_band-ants_marching.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	19	Ants Marching
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\304-dave_matthews_band-dont_drink_the_water.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	20	Don't Drink the Water
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)\305-dave_matthews_band-two_step.mp3	Dave Matthews Band	Live Trax Vol. 15 (Alpine Valley Music Theatre, East Troy, Wisconsin, 8-9-08)	2009	21	Two Step
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D1_01_41.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	1	#41
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D1_02_Warehouse.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	2	Warehouse
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D1_03_One Sweet World.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	3	One Sweet World
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D1_04_Say Goodbye.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	4	Say Goodbye
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D1_05_Jimi Thing.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	5	Jimi Thing
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D1_06_Sweet Up And Down.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	6	Sweet Up And Down
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D1_07_Typical Situation.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	7	Typical Situation
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D1_08_Little Thing.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	8	Little Thing
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D2_01_Grey Street.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	1	Grey Street
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D2_02_Bartender.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	2	Bartender
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D2_03_Crush.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	3	Crush
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D2_04_Drive In Drive Out.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	4	Drive In Drive Out
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D2_05_Song That Jane Likes.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	5	Song That Jane Likes
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D2_06_JTR.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	6	JTR
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D2_07_Too Much.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	7	Too Much
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D2_08_40.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	8	#40
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D2_09_Digging A Ditch.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	9	Digging A Ditch
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 16 (Riverbend Music Center, Cincinnati, Ohio 2000-06-26)\D2_10_Two Step.mp3	Dave Matthews Band	2000-06-26 Riverbend Music Ce	0	10	Two Step
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 1\01 - Two Step.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	1	Two Step
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 1\02 - #41.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	2	#41
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 1\03 - Say Goodbye.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	3	Say Goodbye
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 1\04 - The Best Of What's Around.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	4	The Best Of What's Around
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 1\05 - Lover Lay Down.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	5	Lover Lay Down
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 1\06 - Jimi Thing.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	6	Jimi Thing
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 1\07 - Lie In Our Graves.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	7	Lie In Our Graves
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 2\01 - For The Beauty Of Wynona.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	1	For The Beauty Of Wynona
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 2\02 - Pay For What You Get.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	2	
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 2\03 - Dancing Nancies.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	3	
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 2\04 - Crash Into Me.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	4	Crash Into Me
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 2\05 - Tripping Billies.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	0	5	Tripping Billies
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 2\06 - So Much To Say.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	6	
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 2\07 - Anyone Seen The Bridge.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	7	
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 2\08 - Too Much.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	8	
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 2\09 - Leave Me Praying.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	9	Leave Me Praying
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 17 - Shoreline Ampitheatre - Mountain View, California\Disc 2\10 - Ants Marching.mp3	Dave Matthews Band	Live Trax Vol. 17 (Shoreline Ampitheatre - Mountain View, California)	2010	10	
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)\Disc 1\01. One Sweet World.mp3	Dave Matthews Band	Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)	2004	1	One Sweet World
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)\Disc 1\02. What would you Say.mp3	Dave Matthews Band	Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)	2004	2	What would you Say
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)\Disc 1\03. So Much To Say - Anyone Seen The Bridge.mp3	Dave Matthews Band	Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)	2004	3	So Much To Say/Anyone Seen The Bridge
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)\Disc 1\04. Pantala Naga Pampa - Rapunzel.mp3	Dave Matthews Band	Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)	2004	4	Pantala Naga Pampa/Rapunzel
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)\Disc 1\05. Joy Ride.mp3	Dave Matthews Band	Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)	2004	5	Joy Ride
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)\Disc 1\06. #41.mp3	Dave Matthews Band	Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)	2004	6	#41
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)\Disc 1\07. The Best Of What's Around.mp3	Dave Matthews Band	Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)	2004	7	The Best Of What's Around
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)\Disc 1\08. Lie In Our Graves.mp3	Dave Matthews Band	Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)	2004	8	Lie In Our Graves
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)\Disc 2\01. The Stone.mp3	Dave Matthews Band	Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)	2004	1	The Stone
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)\Disc 2\02. Drive In Drive Out.mp3	Dave Matthews Band	Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)	2004	2	Drive In Drive Out
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)\Disc 2\03. Loving Wings.mp3	Dave Matthews Band	Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)	2004	3	Loving Wings
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)\Disc 2\04. Where Are You Going.mp3	Dave Matthews Band	Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)	2004	4	Where Are You Going?
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)\Disc 2\05. Hello Again.mp3	Dave Matthews Band	Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)	2004	5	Hello Again
c:\music\Musikk\Live Trax 0-16\Dave Matthews Band - Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)\Disc 2\06. Jimi Thing.mp3	Dave Matthews Band	Live Trax Vol. 2 (Golden Gate Park, San Francisco CA 9.12.2004)	2004	6	Jimi Thing
